,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
12,0.012,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6554132712456344,0.6955524179315213,0.6748865485058653,940,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
13,0.013000000000000001,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6554132712456344,0.6955524179315213,0.6748865485058653,940,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
14,0.014,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6554132712456344,0.6955524179315213,0.6748865485058653,940,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
15,0.015,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6554132712456344,0.6955524179315213,0.6748865485058653,940,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
16,0.016,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6554132712456344,0.6955524179315213,0.6748865485058653,940,0,10,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
17,0.017,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
18,0.018000000000000002,0.5911241981280891,0.9616766467065868,0.7321870522339455,90,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
19,0.019,0.6805521321173281,0.9447390932420873,0.7911741528762805,1485,0,15,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
20,0.02,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
21,0.021,0.686503984063745,0.9433704020530368,0.7946962599985589,1567,0,20,0,0.0,0.0,0.0,0,0,50,0,0.6690647482014388,0.6893752206141899,0.679068150208623,1115,0,15,0,0.0,0.0,0.0,0,0,50,0,0.5912539936102237,0.8317415730337079,0.6911764705882354,235,0,15,0,0.57939894471209,0.40880888196037884,0.57939894471209
