,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
24,0.024,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6648841354723708,0.6583127426756089,0.6615821213196169,1648,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
25,0.025,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6648841354723708,0.6583127426756089,0.6615821213196169,1648,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
26,0.026000000000000002,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6648841354723708,0.6583127426756089,0.6615821213196169,1648,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
27,0.027,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6648841354723708,0.6583127426756089,0.6615821213196169,1648,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
28,0.028,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6648841354723708,0.6583127426756089,0.6615821213196169,1648,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
29,0.029,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
30,0.03,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
31,0.031,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
32,0.032,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
33,0.033,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
34,0.034,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
35,0.035,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6805017524441985,0.651076597246735,0.665464057003698,1837,0,4,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
36,0.036000000000000004,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
37,0.037,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
38,0.038,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
39,0.039,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
40,0.04,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
41,0.041,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
42,0.042,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
43,0.043000000000000003,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
44,0.044,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
45,0.045,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
46,0.046,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
47,0.047,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6954450161997332,0.6440169431697846,0.6687437001741042,2011,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
48,0.048,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
49,0.049,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
50,0.05,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
51,0.051000000000000004,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
52,0.052000000000000005,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
53,0.053,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
54,0.054,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7005086071987481,0.6320155312389693,0.6645017628502505,2146,0,6,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
55,0.055,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.5686797485235283,0.8384831460674157,0.6777159723010557,772,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
56,0.056,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6406109613656783,0.801123595505618,0.7119321018472292,1569,0,2,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
57,0.057,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6406566224420958,0.8002808988764045,0.7116273260896715,1574,0,4,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
58,0.058,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
59,0.059000000000000004,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
60,0.06,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
61,0.061,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
62,0.062,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
63,0.063,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
64,0.064,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
65,0.065,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
66,0.066,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
67,0.067,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
68,0.068,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
69,0.069,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
70,0.07,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
71,0.07100000000000001,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
72,0.07200000000000001,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
73,0.073,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.6405757984705354,0.8,0.7114664001998502,1575,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
74,0.074,0.721513890752919,0.9197604790419162,0.8086642599277978,1065,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7170919400567031,0.6249558771620191,0.6678611844586949,2320,0,8,0,0.0,0.0,0.0,0,0,0,0,0.7444592790387183,0.7831460674157303,0.76331279945243,2276,0,6,0,0.5669190181234228,0.3984745358757128,0.5669190181234228
